projectName,testName,totalStatements,testCoveredStatements,totalCoveredStatements,score,playTime,surpriseStepAdequacy,surpriseNodeAdequacy,surpriseCounterNormalised,zScore,avgUncertainty,maxUncertainty,avgDeltaUncertainty,maxDeltaUncertainty
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-17.json,86,75,81,0.0,12.98,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-17.json,86,75,81,0.0,14.22,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-17.json,86,75,81,0.0,14.03,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-17.json,86,35,81,0.0,2.23,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-17.json,86,40,81,0.0,0.8300000000000001,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-17.json,86,63,81,0.0,25.630000000000003,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-17.json,86,40,81,0.0,0.78,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-17.json,86,69,81,0.0,100.0,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-17.json,86,63,81,0.0,21.21,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-17.json,86,53,81,0.0,1.99,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-17.json,86,75,81,0.0,16.259999999999998,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-17.json,86,37,81,0.0,0.62,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-17.json,86,75,81,0.0,16.67,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-23.json,86,45,81,0.0,1.07,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-23.json,86,64,81,0.0,1.66,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-23.json,86,40,81,0.0,0.8500000000000001,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-23.json,86,63,81,0.0,9.59,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-23.json,86,75,81,0.0,14.72,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-23.json,86,37,81,0.0,0.78,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-23.json,86,75,81,0.0,16.5,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-23.json,86,63,81,0.0,9.84,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-23.json,86,75,81,0.0,14.63,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-23.json,86,68,81,0.0,11.15,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-23.json,86,63,81,0.0,2.33,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-23.json,86,35,81,0.0,1.35,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-23.json,86,63,81,0.0,6.65,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-23.json,86,75,81,0.0,15.65,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-23.json,86,37,81,0.0,0.75,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-23.json,86,75,81,0.0,15.920000000000002,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-23.json,86,63,81,0.0,4.82,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-23.json,86,75,81,0.0,14.91,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-23.json,86,45,81,0.0,1.16,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-23.json,86,67,81,0.0,5.45,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-23.json,86,35,81,0.0,1.47,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-23.json,86,56,81,0.0,1.59,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-23.json,86,67,81,0.0,1.7999999999999998,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-23.json,86,56,81,0.0,1.27,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-23.json,86,67,81,0.0,1.51,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-23.json,86,62,81,0.0,1.2,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-23.json,86,75,81,0.0,24.41,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-23.json,86,45,81,0.0,1.1700000000000002,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-23.json,86,63,81,0.0,2.6100000000000003,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-23.json,86,35,81,0.0,1.5,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-23.json,86,63,81,0.0,2.13,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-23.json,86,68,81,0.0,4.91,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-23.json,86,63,81,0.0,2.06,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-23.json,86,68,81,0.0,4.12,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-23.json,86,63,81,0.0,1.77,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-23.json,86,75,81,0.0,13.99,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-23.json,86,68,81,0.0,21.48,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-23.json,86,63,81,0.0,2.39,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-23.json,86,35,81,0.0,1.42,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-23.json,86,63,81,0.0,19.16,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-23.json,86,63,81,0.0,21.83,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-23.json,86,75,81,0.0,13.96,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-23.json,86,37,81,0.0,0.73,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-23.json,86,63,81,0.0,15.21,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-23.json,86,75,81,0.0,20.31,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-23.json,86,45,81,0.0,1.06,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-23.json,86,63,81,0.0,3.04,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-23.json,86,35,81,0.0,1.38,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-23.json,86,63,81,0.0,17.12,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-23.json,86,75,81,0.0,21.27,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-23.json,86,37,81,0.0,0.68,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-23.json,86,75,81,0.0,18.92,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-23.json,86,63,81,0.0,8.83,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-23.json,86,75,81,0.0,19.85,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-23.json,86,45,81,0.0,1.1700000000000002,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-23.json,86,65,81,0.0,1.25,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-23.json,86,35,81,0.0,1.25,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-23.json,86,63,81,0.0,4.0,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-23.json,86,75,81,0.0,8.88,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-23.json,86,37,81,0.0,0.65,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-23.json,86,75,81,0.0,8.97,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-23.json,86,63,81,0.0,3.0,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-23.json,86,74,81,0.0,8.72,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-23.json,86,45,69,0.0,1.18,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-23.json,86,67,69,0.0,2.99,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-23.json,86,40,69,0.0,0.91,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-23.json,86,63,69,0.0,2.7700000000000005,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-23.json,86,67,69,0.0,1.93,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-23.json,86,63,69,0.0,1.47,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-23.json,86,67,69,0.0,1.58,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-23.json,86,62,69,0.0,1.38,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-23.json,86,63,69,0.0,42.56,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-23.json,86,45,81,0.0,1.37,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-23.json,86,64,81,0.0,1.31,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-23.json,86,40,81,0.0,0.8500000000000001,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-23.json,86,59,81,0.0,1.32,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-23.json,86,69,81,0.0,6.760000000000001,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-23.json,86,62,81,0.0,1.31,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-23.json,86,69,81,0.0,5.73,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-23.json,86,63,81,0.0,1.26,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-23.json,86,75,81,0.0,15.37,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-23.json,86,45,85,0.0,1.06,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-23.json,86,63,85,0.0,2.7300000000000004,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-23.json,86,35,85,0.0,1.35,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-23.json,86,63,85,0.0,20.56,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-23.json,86,75,85,0.0,24.28,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-23.json,86,37,85,0.0,0.7000000000000001,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-23.json,86,75,85,0.0,23.26,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-23.json,86,63,85,0.0,11.76,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-23.json,86,75,85,0.0,23.1,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,63,81,0.0,13.33,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,63,81,0.0,11.45,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,63,81,0.0,13.34,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,63,81,0.0,5.590000000000001,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,63,81,0.0,5.460000000000001,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,40,81,0.0,0.54,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,58,81,0.0,1.1,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,63,81,0.0,12.71,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,68,81,0.0,3.15,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,63,81,0.0,5.2700000000000005,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,75,81,0.0,14.71,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,75,81,0.0,18.27,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,63,81,0.0,2.85,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,63,81,0.0,2.09,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,47,81,0.0,1.08,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,75,81,0.0,12.94,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,37,81,0.0,0.6900000000000001,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,40,81,0.0,0.78,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,35,81,0.0,1.73,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,45,81,0.0,0.8400000000000001,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,80,81,0.0,12.38,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,37,81,0.0,0.79,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,75,81,0.0,15.66,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,75,81,0.0,15.43,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,68,85,0.0,5.300000000000001,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,68,85,0.0,3.45,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,41,85,0.0,0.77,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,61,85,0.0,1.27,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,63,85,0.0,1.42,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,40,85,0.0,0.71,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,63,85,0.0,1.3,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,40,85,0.0,0.72,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,61,85,0.0,1.29,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,63,85,0.0,1.34,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,75,85,0.0,20.85,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,79,85,0.0,24.17,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,63,81,0.0,2.9,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,63,81,0.0,1.7399999999999998,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,46,81,0.0,0.93,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,63,81,0.0,2.14,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,63,81,0.0,2.06,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,75,81,0.0,11.01,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,35,81,0.0,1.7399999999999998,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,45,81,0.0,0.77,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,68,81,0.0,1.7999999999999998,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,63,81,0.0,1.85,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,75,81,0.0,14.95,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,75,81,0.0,14.31,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,63,85,0.0,3.53,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,63,85,0.0,2.58,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,41,85,0.0,0.8300000000000001,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,75,85,0.0,20.92,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,37,85,0.0,0.77,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,40,85,0.0,0.72,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,63,85,0.0,10.59,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,41,85,0.0,0.72,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,68,85,0.0,64.3,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,75,85,0.0,19.4,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,75,85,0.0,19.17,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,79,85,0.0,22.87,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,64,81,0.0,3.13,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,64,81,0.0,2.28,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,47,81,0.0,0.8500000000000001,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,75,81,0.0,15.7,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,37,81,0.0,0.65,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,40,81,0.0,0.65,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,35,81,0.0,1.65,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,45,81,0.0,0.8300000000000001,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,80,81,0.0,11.39,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,37,81,0.0,0.71,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,75,81,0.0,18.12,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,75,81,0.0,22.05,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,63,81,0.0,4.63,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,63,81,0.0,3.4799999999999995,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,41,81,0.0,0.71,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,62,81,0.0,2.82,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,62,81,0.0,2.76,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,40,81,0.0,0.71,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,35,81,0.0,1.7000000000000002,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,40,81,0.0,0.78,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,58,81,0.0,2.83,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,62,81,0.0,2.93,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,75,81,0.0,8.55,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,75,81,0.0,10.07,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,63,81,0.0,2.75,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,63,81,0.0,1.62,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,63,81,0.0,2.31,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,61,81,0.0,1.34,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,63,81,0.0,1.42,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,40,81,0.0,1.29,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,63,81,0.0,1.58,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,63,81,0.0,1.44,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,61,81,0.0,1.33,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,63,81,0.0,1.49,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,63,81,0.0,2.1,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,80,81,0.0,23.04,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,63,81,0.0,6.29,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,63,81,0.0,4.47,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,63,81,0.0,3.74,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,62,81,0.0,1.52,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,62,81,0.0,1.18,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,40,81,0.0,0.66,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,58,81,0.0,0.99,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,63,81,0.0,3.85,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,63,81,0.0,1.14,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,62,81,0.0,1.16,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,75,81,0.0,20.9,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,75,81,0.0,13.95,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,63,85,0.0,2.86,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,63,85,0.0,1.91,,,,,,,,
DieZauberlehrlinge.sb3,dynamic-DieZauberlehrlinge-NEAT-26.json,86,47,85,0.0,0.93,,,,,,,,
